,PCEPILFE_YoY,PCEPILFE_MoM,UNRATE,NROU,USREC,ZLB_dummy,COVID_dummy,GDPC1,GDPPOT,INDPRO,RSAFS,MCOILWTICO,IR,OPHNFB,CES0500000003,CIVPART,JTSJOL,FEDFUNDS,M2SL,WALCL,T5YIE,T10YIE,PX_MD,PX5_MD,kmeans_k,kmeans_label,hclust_k,hclust_label,kmeans_k_sub,kmeans_label_sub,hclust_k_sub,hclust_label_sub
2015-01-01,1.2097113523521053,-0.4363681700588984,5.7,4.667929701351241,0.0,1,0,2.877390867540055,2.239572777071384,-9.529113034683157,-5.306549487340417,-50.09511731135067,-8.893709327548816,-0.7015883789621811,5.846528623629865,62.9,50.05847953216378,0.11,8.911373366718234,10.885706652010342,1.2085,1.607,2.5,2.8,12,2,11,5,5,1,13,3
2015-02-01,1.277481626344512,1.3719417132642242,5.5,4.664465462403928,0.0,1,0,2.583290558835435,2.237439407196005,-7.654658957918015,-3.0517879161528594,-49.8313826621702,-10.22889842632333,0.825754855803741,2.42424242424244,62.7,27.395209580838294,0.11,11.889250814332453,8.753524846330762,1.362105263157895,1.7152631578947366,2.8,2.7,12,2,11,5,5,1,13,3
2015-03-01,1.2808398950131306,1.818861342967537,5.4,4.698048397,0.0,1,0,3.601939910262874,1.9607934902211357,-4.1086153249667134,18.340556144774744,-52.5595238095238,-10.8185053380783,2.315735256245155,2.4193548387096087,62.6,-56.20197585071351,0.11,-0.191506517941109,6.851362993183918,1.4772727272727273,1.7618181818181815,3.0,2.8,12,2,11,5,5,1,13,3
2015-04-01,1.2943728841981803,2.214159842438068,5.4,4.657887980670846,0.0,1,0,2.205446586946324,2.2333847076702087,-6.618533426207129,2.2774284152777824,-46.654256882531584,-10.450966356478164,2.930069606144215,1.9315895372232996,62.8,89.36660268713999,0.12,3.41742483429508,4.938871518562737,1.617727272727273,1.8581818181818184,2.6,2.6,12,2,11,5,5,1,13,3
2015-05-01,1.2472011216439594,1.4651105040974777,5.6,4.654551512169261,0.0,1,0,2.0862559907061566,2.231325805904498,-5.429461943877811,9.37694202131336,-41.99451947543551,-9.707351891506066,2.9387322666309856,3.856970670952098,62.9,-7.502679528403,0.12,2.754322476879789,3.6336019779287465,1.6395,1.8655,2.8,2.8,12,2,11,5,5,1,13,3
2015-06-01,1.254154386404971,1.4385217948452933,5.3,4.676682672,0.0,1,0,2.4776203470354474,1.9765278945962803,-3.6761852779914506,0.2356890822513335,-43.454012666603646,-9.89323843416371,1.9664676300992667,0.0,62.7,-67.94894840913179,0.13,4.071876305892275,2.917567599937887,1.6327272727272728,1.8659090909090907,2.7,2.6,12,2,11,5,5,1,13,3
2015-07-01,1.1789500041732737,1.1890753700376069,5.2,4.647784268853687,0.0,1,0,1.9473820125605783,2.2271452180908278,7.531445727004549,10.935469949834609,-50.86398300994305,-10.492505353319048,1.626561816264644,1.9223067681219064,62.6,184.7560975609757,0.13,4.35796628240146,2.111351757297597,1.4954545454545454,1.820909090909091,2.8,2.8,12,2,11,5,5,1,13,3
2015-08-01,1.2212546279397165,0.9651673575449492,5.1,4.64435396953067,0.0,1,0,1.9098520780008568,2.2250236621967536,-2.05125567196518,-0.2525218241307581,-55.59353635798634,-11.366906474820135,0.7096984910284064,3.83846461415418,62.6,-116.71070013210044,0.14,4.43182949905383,1.5235874253071602,1.2295238095238097,1.6114285714285717,2.8,2.7,12,2,11,5,5,1,13,3
2015-09-01,1.2321248164310905,1.7309594460931166,5.0,4.655540006,0.0,1,0,1.6009802450112964,1.9790537267619257,-3.371103833367206,-5.382834407229664,-51.20695204377213,-11.602610587382156,1.1211105109206088,0.9565563969707648,62.4,4.609475032010213,0.14,6.062660724178581,1.0885461228686388,1.1552380952380952,1.522857142857143,2.8,2.7,12,2,11,5,5,1,13,3
2015-10-01,1.1779886779886617,0.3950779867483156,5.0,4.637621581482445,0.0,1,0,1.8531578766867731,2.2208549051420987,-5.684417636361694,-3.2027862967669574,-45.23696682464456,-10.661764705882348,-0.5594768193289863,4.301075268817112,62.5,62.31778425655988,0.12,5.064665811037639,0.5754641955687978,1.1742857142857144,1.4985714285714284,2.7,2.5,12,2,11,5,5,1,13,3
2015-11-01,1.1967020513407034,1.2835808614802602,5.1,4.634209230449257,0.0,1,0,1.824174409211703,2.218739365390945,-8.62292237233211,4.403990945832259,-44.003166644676085,-9.513108614232213,-0.7646274963561541,2.3809523809523725,62.5,-13.51117270050235,0.12,8.985671098876846,-0.0481615134534152,1.266315789473684,1.5705263157894738,2.7,2.6,12,2,11,5,5,1,13,3
2015-12-01,1.191700692994213,0.7890519048206812,5.0,4.634743367,0.0,1,0,0.7379165058545745,1.975791962338569,-5.907281624673377,5.0310808693105,-37.27441389779053,-8.301306687163724,-2.459549556874485,0.0,62.7,28.801681850035,0.24,6.947753608457052,-0.2366794008154316,1.2386363636363635,1.515,2.6,2.6,12,2,11,5,5,1,13,3
2020-04-01,0.9596668764828342,-3.9007227809859657,14.8,4.466399240076919,1.0,1,1,-19.99316943300577,2.111482495612627,-158.90170686228294,-172.43446844492274,-74.0839336047604,-6.782334384858036,5.924615771195049,54.27974947807934,60.1,-262.2327790973871,0.05,75.92942265127726,60.13685902710415,0.7585714285714286,1.1033333333333335,2.1,2.5,12,3,11,3,5,4,13,2
2020-05-01,0.9664219171721332,1.3121546961327724,13.2,4.463483876811977,0.0,1,1,-31.252519237590096,2.109540441352279,18.84149020089474,231.6676142314253,-53.04948216340621,-6.299212598425196,14.195285832730676,-12.782956058588502,60.8,262.0929222752932,0.05,59.81018240835496,79.44424126102518,0.7649999999999999,1.1155,3.2,2.7,12,6,11,8,5,3,13,0
2020-06-01,0.937620702974118,1.8511066398390952,11.0,4.397908937,0.0,1,1,-31.63586095129247,1.9771635847703808,79.01844884595874,99.29334161007748,-29.912184412733257,-3.980891719745228,19.45745474010208,-13.728129205921968,61.5,110.54882394868127,0.08,19.3374931385617,85.51758009421,1.014090909090909,1.2731818181818182,3.0,2.5,12,6,11,8,5,3,13,0
2020-07-01,1.1786492794999992,4.236063942753798,10.2,4.457581962387747,0.0,1,1,-12.990298124595125,2.1055975899565245,43.5785305619337,19.147630096633872,-29.014821272885797,-2.7866242038216527,18.027691659433177,0.408441116405811,61.5,78.51199216837995,0.09,10.378642970933605,82.98732459801535,1.3131818181818182,1.4563636363636363,3.0,2.6,12,6,11,8,5,3,13,0
2020-08-01,1.3853964950817588,3.832221163012228,8.4,4.454596086314526,0.0,1,1,12.7069591454776,2.103596926194573,11.69259723568663,10.1029063051012,-22.751322751322743,-1.3610888710968827,12.082215573357136,4.491323579448814,61.7,-18.56049004594178,0.1,4.348016176631209,84.88523309091288,1.5504761904761906,1.6614285714285717,3.1,2.7,12,11,11,10,5,1,13,4
2020-09-01,1.4652508351544524,1.82448805055353,7.8,4.392501241000001,0.0,1,1,31.320900241632632,1.9330212857257223,-0.4753495800035257,23.892149566167564,-30.412642669007905,-1.2799999999999925,6.420738877191123,0.4067796610170759,61.4,15.3056462902474,0.09,15.179451435665836,85.0745290457122,1.5323809523809524,1.6561904761904762,2.6,2.7,12,11,11,10,5,1,13,4
2020-10-01,1.386165263198369,0.8539304521088198,6.9,4.448747389906412,0.0,1,1,29.821404968211212,2.0996662017580965,7.936478140896774,-4.850527062527021,-26.98295033358044,-0.9638554216867544,1.072357074918188,1.6265672653336338,61.7,52.89510059898621,0.09,9.98246991385514,79.77660071795667,1.560952380952381,1.703809523809524,2.6,2.4,12,11,11,10,5,1,13,4
2020-11-01,1.4275832917034936,1.2287854366171302,6.7,4.44578879401174,0.0,1,1,17.401506783160812,2.097671704667066,5.312165891742637,-11.51444777913393,-28.213221111695606,-1.0425020048115408,-0.9970057900512016,3.654822335025365,61.5,3.883495145631155,0.09,14.57818924554548,78.05600821597471,1.6252631578947367,1.7121052631578948,2.8,2.5,12,11,11,10,5,1,13,4
2020-12-01,1.5164586568509053,3.705317395669372,6.7,4.387519967,0.0,1,1,4.338902046460813,1.94701718695276,15.483807085708712,10.353952964840651,-21.476285905143623,-0.3200000000000091,-3.060968170237244,10.93117408906883,61.5,-8.269794721407564,0.09,9.743349263136825,77.82036865055093,1.8654545454545453,1.9159090909090908,2.5,2.5,12,2,11,10,5,1,13,4
2021-01-01,1.6805757598958635,3.852545701767696,6.4,4.43999424029018,0.0,1,1,0.2881506976732489,2.093753122105258,7.448991333338117,46.08391452572462,-9.596662030598058,1.0383386581469534,-0.5583933866623868,0.4012036108325567,61.4,76.36202569024073,0.09,14.205673907135363,77.24471116908651,2.1031578947368423,2.081578947368421,3.0,2.7,12,2,11,8,5,1,13,7
2021-02-01,1.7127736807917238,2.631678024170725,6.2,4.43706339448854,0.0,1,1,1.998151095671009,2.0917647992651025,-40.15200352178611,-30.768735582855022,16.818361693707963,2.976669348350769,0.6597184566527817,6.016042780748521,61.4,91.2826207662409,0.08,14.690310283733687,79.86241039430016,2.311578947368421,2.18,3.3,2.7,12,2,11,3,5,1,13,2
2021-03-01,2.200848980840564,4.744686645942142,6.1,4.3863704210000005,0.0,1,1,5.520744555655099,1.9527948858853783,33.74447162098777,129.25153838107076,113.38582677165353,7.089859851607594,2.943542919133968,-1.1972065181244496,61.5,111.14551083591334,0.07,13.881929100307833,65.57580174138127,2.4969565217391305,2.275217391304348,3.1,2.8,12,1,11,8,5,0,13,7
2021-04-01,3.1585712093308738,7.307900989728733,6.1,4.431511503206967,0.0,1,0,7.16957803249029,2.087986325125668,1.6962529877416088,10.696161741340315,272.93051359516613,10.913705583756329,1.9829541338703347,7.589880159786944,61.6,125.52538370720195,0.07,20.48488150367742,23.460689642032676,2.5295454545454543,2.3495454545454546,3.4,2.7,12,1,11,2,5,0,13,7
2021-05-01,3.576698284947777,6.181368492500905,5.8,4.42870176224457,0.0,1,0,7.368945745516998,2.086067961484062,10.43407161678278,-7.249725351869829,128.18627450980395,11.596638655462188,1.6247356480458988,7.145219980152273,61.6,70.41470713980331,0.06,15.998571556111065,13.232539604488936,2.6495,2.468,4.6,3.0,12,1,11,2,5,0,13,7
2021-06-01,3.887841884225729,5.461458053893153,5.9,4.380997848,0.0,1,0,6.280179495297311,1.9775668315026529,5.584619712118766,13.219623249989354,86.32210910989295,11.27694859038142,0.0682048658786627,5.52449852022372,61.7,47.6123170116102,0.08,2.472761446066407,12.609370125261554,2.4645454545454544,2.3427272727272728,4.2,2.8,12,1,11,2,5,0,13,7
2021-07-01,3.967588179218296,5.160458584649419,5.4,4.42301642749591,0.0,1,0,4.86541454815345,2.0821733102790807,5.039724711811466,-19.870250837486655,78.06435765168263,10.237510237510229,-1.0088393919605805,4.320785597381338,61.8,87.51213827927754,0.1,9.126299901820545,17.670279796243605,2.4966666666666666,2.327619047619048,4.7,2.8,12,1,11,2,5,0,13,7
2021-08-01,3.9920178647788296,4.1150904989823545,5.1,4.420141548671037,0.0,1,0,3.5676977369208807,2.0801971567323685,-0.306994927388482,7.409561378292828,59.96693434104865,9.009740259740262,-2.302798989879128,5.088062622309231,61.7,-10.100461580233455,0.09,10.622248938356638,18.864984618992644,2.493636363636364,2.348636363636364,4.6,2.9,12,1,11,2,5,0,13,7
2021-09-01,4.0438350965415815,2.4233341861910063,4.7,4.375862369,0.0,1,0,3.411397584880582,2.05997892703822,-12.543232188338392,8.200378839798894,80.79737572546051,9.319286871961108,-2.297035388701429,6.625527768756268,61.7,-8.433734939759008,0.08,9.687184661957636,19.44048600597852,2.4966666666666666,2.3442857142857143,4.6,3.0,12,1,11,2,5,0,13,7
2021-10-01,4.469517398312317,5.767073693425839,4.5,4.414513100467943,0.0,1,0,4.906913009563481,2.076314691661867,16.469839538160702,17.52158131188777,106.8020304568528,11.030008110300082,-0.4664400036613234,7.364341085271242,61.8,50.960566228513656,0.08,9.352209352209416,19.32231313831352,2.745,2.535,4.8,2.9,12,1,11,2,5,0,13,7
2021-11-01,4.938528860179203,6.621651056414724,4.2,4.411667366156253,0.0,1,0,6.732967990566916,2.07434473485872,10.931679989477328,12.223617907668238,93.33170493404984,11.750405186385729,1.8360417206282011,3.852327447833037,61.9,-23.489992064191867,0.08,9.898545583540308,20.152059970153303,2.9825,2.616,4.9,3.0,12,1,11,2,5,0,13,7
2021-12-01,5.24437226167096,7.21351722146002,3.9,4.370967225,0.0,1,0,7.212635644170096,2.1041550135128877,-0.8721378040929206,-9.479030972644065,52.50957039557633,10.27287319422152,2.8553895025630105,6.144000000000016,62.0,32.16116557244355,0.08,8.674807312507848,19.19519779913428,2.749090909090909,2.458181818181818,4.8,2.9,12,1,11,2,5,0,13,7
2022-01-01,5.406422950943113,5.7061852895262,4.0,4.40609672916916,0.0,1,0,4.965877842157088,2.070474470838091,0.2347946732442096,22.397723643331968,60.03846153846153,10.750988142292496,0.8686469520893203,8.022922636103313,62.2,-18.81404922484009,0.08,6.483163336593556,19.6471319723236,2.797,2.4495,4.9,3.1,12,1,11,2,5,0,13,7
2022-02-01,5.649107318951518,5.400578633425113,3.8,4.40328060928514,0.0,1,0,1.5624099447971282,2.068510718358463,7.483505344090702,12.52618727524064,55.21680216802167,11.406249999999996,-2.328936085806358,1.5180265654648473,62.2,45.16817939135072,0.08,5.436605364339631,18.633277973953355,2.8705263157894736,2.4578947368421056,4.9,3.0,12,1,11,2,5,0,13,7
2022-03-01,5.629665662594241,4.522988301390107,3.7,4.366320029,0.0,1,0,-1.0298178702489391,2.1465075741945228,9.748855622912169,24.308377513904578,74.07347986523345,13.01000769822942,-4.971370711207079,6.064434617814296,62.3,48.67507074864941,0.2,2.019848004132019,16.813967510750196,3.4108695652173915,2.8465217391304347,5.4,3.0,12,1,11,2,5,0,13,7
